task,cluster_unit,split_regime,seed,metric,point_estimate,bootstrap_mean,bootstrap_sd,q025,q500,q975,n_records,n_clusters,bootstrap_reps,finite_bootstrap_reps
T1_pdc50_reg,source_patent_id,scaffold,20260815,rmse,1.1621994887493317,1.1658348504838085,0.2066381612003356,0.859583237544271,1.1500269950489275,1.6245536306818387,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,scaffold,20260815,r2,-0.5351560313055368,-0.5806884255468867,0.26787028747215763,-1.186767080825178,-0.5464175580911202,-0.14427714040158243,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,scaffold,20260815,spearman,0.03651409660469919,0.037719838770072754,0.11546122004578882,-0.1868040151386528,0.0400547400246532,0.2484712708320907,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,scaffold,20260816,mae,0.7796217540822908,0.7837204166824722,0.11160219992869785,0.599694296293133,0.769087461595958,1.0357692728561825,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,scaffold,20260816,rmse,1.0897473053828617,1.076903051521479,0.18378703398522372,0.7905637371992085,1.0545816577370388,1.4933174825025297,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,scaffold,20260816,r2,-0.3497171639206387,-0.36403633567715726,0.19364212486038299,-0.7562528174819219,-0.3576225428557067,-0.03560433742831127,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,scaffold,20260816,spearman,0.18280940659506753,0.18710054273422802,0.10560966093354274,-0.028386087885328953,0.1890201012102058,0.3844593217495225,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,scaffold,20260817,mae,0.7597010412529365,0.7662460204332339,0.106321149998348,0.5931541644423681,0.7535379699006464,1.0105497822967957,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,scaffold,20260817,rmse,1.0421198630070123,1.0391384310488179,0.15803820482217665,0.7824363469006699,1.0191581213678875,1.39572693620094,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,scaffold,20260817,r2,-0.2343164316408497,-0.268370058268566,0.14886815406660878,-0.5914767228786896,-0.25646998880494587,-0.0044098476585388,2132,46,1000,1000
