record_id,compound_id,poi,e3,scaffold,pub_group,year_int,temporal_group,poi_e3
11188,7166,KDM5B,CRBN,O=C(CCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCOc1ccc(-c2cc(=O)n3nccc3[nH]2)cc1,10.1016/j.ejmech.2024.116494,2024,2024,KDM5B||CRBN
11189,7167,KDM5B,CRBN,O=C(CCOCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCOc1ccc(-c2cc(=O)n3nccc3[nH]2)cc1,10.1016/j.ejmech.2024.116494,2024,2024,KDM5B||CRBN
11190,7168,KDM5B,CRBN,O=C(CCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCOc1ccc(-c2cc(=O)n3nccc3[nH]2)cc1,10.1016/j.ejmech.2024.116494,2024,2024,KDM5B||CRBN
11191,7169,KDM5B,CRBN,O=C(CCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCOc1ccc(-c2cc(=O)n3nccc3[nH]2)cc1,10.1016/j.ejmech.2024.116494,2024,2024,KDM5B||CRBN
11192,7170,KDM5B,CRBN,O=C(CCOCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCOc1ccc(-c2cc(=O)n3nccc3[nH]2)cc1,10.1016/j.ejmech.2024.116494,2024,2024,KDM5B||CRBN
11193,7171,KDM5B,CRBN,O=C(CCOCCOCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCOc1ccc(-c2cc(=O)n3nccc3[nH]2)cc1,10.1016/j.ejmech.2024.116494,2024,2024,KDM5B||CRBN
11194,7172,KDM5B,CRBN,O=C(COc1ccc(-c2cc(=O)n3nccc3[nH]2)cc1)NCCOCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,10.1016/j.ejmech.2024.116494,2024,2024,KDM5B||CRBN
11195,7173,KDM5B,CRBN,O=C(CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCOCCNC(=O)COc1ccc(-c2cc(=O)n3nccc3[nH]2)cc1,10.1016/j.ejmech.2024.116494,2024,2024,KDM5B||CRBN
11196,7174,KDM5B,CRBN,O=C(COc1ccc(-c2cc(=O)n3nccc3[nH]2)cc1)NCCOCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,10.1016/j.ejmech.2024.116494,2024,2024,KDM5B||CRBN
11197,7175,EGFR,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR||VHL
11198,7175,EGFR 19del,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR 19del||VHL
11199,7175,EGFR L858R/T790M,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M||VHL
11200,7175,EGFR L858R/T790M/C797S,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M/C797S||VHL
11201,7176,EGFR,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR||VHL
11202,7176,EGFR 19del,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR 19del||VHL
11203,7176,EGFR L858R/T790M,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M||VHL
11204,7176,EGFR L858R/T790M/C797S,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M/C797S||VHL
11205,7177,EGFR,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCCCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR||VHL
11206,7177,EGFR 19del,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCCCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR 19del||VHL
11207,7177,EGFR L858R/T790M,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCCCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M||VHL
11208,7177,EGFR L858R/T790M/C797S,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCCCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M/C797S||VHL
11209,7178,EGFR,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCCCCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR||VHL
11210,7178,EGFR 19del,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCCCCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR 19del||VHL
11211,7178,EGFR L858R/T790M,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCCCCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M||VHL
11212,7178,EGFR L858R/T790M/C797S,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCCCCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M/C797S||VHL
11213,7179,EGFR,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCOCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR||VHL
11214,7179,EGFR 19del,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCOCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR 19del||VHL
11215,7179,EGFR L858R/T790M,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCOCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M||VHL
11216,7179,EGFR L858R/T790M/C797S,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCOCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M/C797S||VHL
11217,7180,EGFR,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCOCCOCCOCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR||VHL
11218,7180,EGFR 19del,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCOCCOCCOCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR 19del||VHL
11219,7180,EGFR L858R/T790M,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCOCCOCCOCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M||VHL
11220,7180,EGFR L858R/T790M/C797S,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCCCCc1cn(CCOCCOCCOCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M/C797S||VHL
11221,7181,EGFR,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCOCCOCCOCc1cn(CCCCCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR||VHL
11222,7181,EGFR 19del,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCOCCOCCOCc1cn(CCCCCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR 19del||VHL
11223,7181,EGFR L858R/T790M,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCOCCOCCOCc1cn(CCCCCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M||VHL
11224,7181,EGFR L858R/T790M/C797S,VHL,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCOCCOCCOCc1cn(CCCCCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M/C797S||VHL
11225,7182,EGFR,VHL,O=C(C=CCN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCOCCOCCOCc1cn(CCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR||VHL
11226,7182,EGFR 19del,VHL,O=C(C=CCN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCOCCOCCOCc1cn(CCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR 19del||VHL
11227,7182,EGFR L858R/T790M,VHL,O=C(C=CCN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCOCCOCCOCc1cn(CCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M||VHL
11228,7182,EGFR L858R/T790M/C797S,VHL,O=C(C=CCN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCOCCOCCOCc1cn(CCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M/C797S||VHL
11229,7183,EGFR,VHL,O=C(C=CCN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCOCCOCCOCc1cn(CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR||VHL
11230,7183,EGFR 19del,VHL,O=C(C=CCN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCOCCOCCOCc1cn(CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR 19del||VHL
11231,7183,EGFR L858R/T790M,VHL,O=C(C=CCN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCOCCOCCOCc1cn(CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M||VHL
11232,7183,EGFR L858R/T790M/C797S,VHL,O=C(C=CCN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCCOCCOCCOCc1cn(CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M/C797S||VHL
11233,7184,EGFR,VHL,O=C(/C=C/CN1CCNCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCc1cn(CCCCCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR||VHL
11234,7184,EGFR 19del,VHL,O=C(/C=C/CN1CCNCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCc1cn(CCCCCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR 19del||VHL
11235,7184,EGFR L858R/T790M,VHL,O=C(/C=C/CN1CCNCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCc1cn(CCCCCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M||VHL
11236,7184,EGFR L858R/T790M/C797S,VHL,O=C(/C=C/CN1CCNCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCc1cn(CCCCCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M/C797S||VHL
11237,7185,EGFR,VHL,O=C(/C=C/CN1CCOCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCc1cn(CCCCCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR||VHL
11238,7185,EGFR 19del,VHL,O=C(/C=C/CN1CCOCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCc1cn(CCCCCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR 19del||VHL
11239,7185,EGFR L858R/T790M,VHL,O=C(/C=C/CN1CCOCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCc1cn(CCCCCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M||VHL
11240,7185,EGFR L858R/T790M/C797S,VHL,O=C(/C=C/CN1CCOCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1OCc1cn(CCCCCCCCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)nn1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M/C797S||VHL
11241,7186,EGFR,VHL,O=C(CCCCCCCCCCn1cc(COc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR||VHL
11242,7186,EGFR 19del,VHL,O=C(CCCCCCCCCCn1cc(COc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR 19del||VHL
11243,7186,EGFR L858R/T790M,VHL,O=C(CCCCCCCCCCn1cc(COc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M||VHL
11244,7186,EGFR L858R/T790M/C797S,VHL,O=C(CCCCCCCCCCn1cc(COc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M/C797S||VHL
11245,7187,EGFR,VHL,O=C(CCCCCCCCCCn1cc(COc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR||VHL
11246,7187,EGFR 19del,VHL,O=C(CCCCCCCCCCn1cc(COc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR 19del||VHL
11247,7187,EGFR L858R/T790M,VHL,O=C(CCCCCCCCCCn1cc(COc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M||VHL
11248,7187,EGFR L858R/T790M/C797S,VHL,O=C(CCCCCCCCCCn1cc(COc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M/C797S||VHL
11249,7188,EGFR,VHL,O=C(CCCCCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR||VHL
11250,7188,EGFR 19del,VHL,O=C(CCCCCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR 19del||VHL
11251,7188,EGFR L858R/T790M,VHL,O=C(CCCCCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M||VHL
11252,7188,EGFR L858R/T790M/C797S,VHL,O=C(CCCCCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M/C797S||VHL
11253,7189,EGFR,VHL,O=C(COCCOCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR||VHL
11254,7189,EGFR 19del,VHL,O=C(COCCOCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR 19del||VHL
11255,7189,EGFR L858R/T790M,VHL,O=C(COCCOCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M||VHL
11256,7189,EGFR L858R/T790M/C797S,VHL,O=C(COCCOCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M/C797S||VHL
11257,7190,EGFR,VHL,O=C(CCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR||VHL
11258,7190,EGFR 19del,VHL,O=C(CCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR 19del||VHL
11259,7190,EGFR L858R/T790M,VHL,O=C(CCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M||VHL
11260,7190,EGFR L858R/T790M/C797S,VHL,O=C(CCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M/C797S||VHL
11261,7191,EGFR,VHL,O=C(CCCCCCCCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR||VHL
11262,7191,EGFR 19del,VHL,O=C(CCCCCCCCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR 19del||VHL
11263,7191,EGFR L858R/T790M,VHL,O=C(CCCCCCCCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M||VHL
11264,7191,EGFR L858R/T790M/C797S,VHL,O=C(CCCCCCCCCCn1cc(CCCCCOc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M/C797S||VHL
11265,7192,EGFR,VHL,O=C(CCCCCCCCCCn1cc(COc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR||VHL
11266,7192,EGFR 19del,VHL,O=C(CCCCCCCCCCn1cc(COc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR 19del||VHL
11267,7192,EGFR L858R/T790M,VHL,O=C(CCCCCCCCCCn1cc(COc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M||VHL
11268,7192,EGFR L858R/T790M/C797S,VHL,O=C(CCCCCCCCCCn1cc(COc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M/C797S||VHL
11269,7193,EGFR,VHL,O=C(CCCCn1cc(COc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR||VHL
11270,7193,EGFR 19del,VHL,O=C(CCCCn1cc(COc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR 19del||VHL
11271,7193,EGFR L858R/T790M,VHL,O=C(CCCCn1cc(COc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M||VHL
11272,7193,EGFR L858R/T790M/C797S,VHL,O=C(CCCCn1cc(COc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR L858R/T790M/C797S||VHL
11273,7194,EGFR,VHL,O=C(CCCCCCCn1cc(COc2ccc3c(Nc4ccccc4)ncnc3c2)nn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1016/j.ejmech.2024.116489,2024,2024,EGFR||VHL
